Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2	DistanceToOrigin	DistanceToCTCF	DistanceToDNaseIHSS1	DistanceToDNaseIHSS2	DistanceToH3K4me3	DistanceToH3K27me3	DistanceToH3K36me3
644	0	0	0	0	0	0	0	0	0	0	0	0	43081	303485	546940	38602	546713	1842403	817407
730	55.5807	0.076138	0	0	140.988	0.193134	1527.9	4.09625	6.15025	0.008425	24.1299	0.0330547	365389	276018	4845	4845	305335	1858565	296795
770	30.3422	0.0394054	25.76	0.0334546	110.951	0.144092	367.8	0.477662	4.64004	0.00602603	16.5983	0.0215562	16328	45315	83547	10615	465014	903624	689883
682	105.738	0.155041	0	0	0	0	178.6	0.261877	3.01311	0.00441805	14.2957	0.0209614	50211	0	672	672	1075	12472	25343
503	150.478	0.299161	0	0	59.9322	0.11915	101.6	0.201988	6.04081	0.0120096	0	0	19713	71173	498174	58530	498049	4884489	1052290
677	27.0407	0.0399419	13.1209	0.019381	85.8575	0.126821	285.9	0.422304	2.196	0.00324372	6.71608	0.00992035	48333	0	32340	32400	42435	1661	281953
587	466.624	0.794931	126.348	0.215244	0	0	52	0.088586	7.93768	0.0135225	6.71608	0.0114414	0	1661	232145	1771	245978	55569	212002
539	138.838	0.257585	0	0	16.834	0.0312318	123.6	0.229314	3.24657	0.00602332	8.15524	0.0151303	11169	972	397402	27662	397002	1373458	673574
882	105.738	0.119884	475.597	0.539225	0	0	185.2	0.209977	3.74997	0.00425167	0	0	86553	6373	50762	13482	376911	795611	1887579
518	124.654	0.240645	0	0	91.1235	0.175914	101.1	0.195174	4.05639	0.00783087	3.74182	0.00722358	106	9294	208372	22472	287416	202151	392071
361	94.6769	0.262263	0	0	0	0	0	0	4.55249	0.0126108	0	0	0	2486	22458	21882	106170	1675828	738385
816	0	0	0	0	0	0	0	0	2.04278	0.00250341	0	0	0	4246	59786	23775	59168	280908	70285
770	129.503	0.168186	0	0	0	0	69.7	0.0905195	0	0	15.351	0.0199364	77314	73817	217442	217442	414162	2546588	597022
943	0	0	115.263	0.12223	0	0	396.6	0.420573	14.781	0.0156745	22.0671	0.023401	164920	10223	537766	4491	647762	769604	722696
716	44.4498	0.0620808	320.761	0.44799	206.731	0.28873	380.5	0.531425	9.31656	0.013012	7.5316	0.010519	0	2613	50025	19128	115487	194777	428892
449	145.582	0.324236	157.239	0.350199	0	0	0	0	6.98925	0.0155663	0.95944	0.00213684	0	6478	83121	58291	441098	1505740	1073313
874	211.476	0.241963	280.845	0.321333	0	0	323.7	0.370366	41.1184	0.0470462	75.8917	0.0868326	11420	2501	2627	2647	2005	380435	20033
1155	165.503	0.143293	120.008	0.103903	32.5556	0.0281867	70.1	0.0606926	12.1473	0.0105171	53.0571	0.0459368	53751	64678	253591	56350	14824	651619	212397
543	29.0466	0.0534928	265.507	0.488963	0	0	1346.4	2.47956	12.3443	0.0227335	28.8791	0.0531844	341155	251784	17028	17028	327955	1881185	319415
571	123.169	0.215708	97.0448	0.169956	0	0	54.8	0.147312	0.401262	0.000702735	7.67552	0.0134422	9436	0	6751	3182	3562	9107	11360
1119	105.738	0.0944932	0	0	0	0	0	0	7.00383	0.006259	22.259	0.0198919	6976	4166	571728	101457	250975	1614647	254197
861	246.559	0.286363	68.3265	0.0793571	0	0	135.8	0.157724	10.6881	0.0124136	6.71608	0.00780033	17664	9742	441836	1043	322658	1330473	1483543
872	557.731	0.639599	0	0	0	0	0	0	6.60987	0.00758012	6.71608	0.00770193	10443	1657	42211	38612	45503	90797	14464
972	42.0959	0.0433085	0	0	0.90988	0.000936091	727.9	0.748868	3.06418	0.00315244	0	0	6965	5354	567194	37147	441659	568020	1303736
604	0	0	0	0	0	0	0	0	3.74997	0.00620856	0	0	28442	54613	2097128	139461	2867450	9839163	9511874
591	89.1876	0.15091	66.3816	0.112321	0	0	288.7	0.488494	2.40757	0.00407372	0	0	25626	1322	69326	6308	36118	94929	98110
754	105.738	0.140236	118.892	0.157682	122.627	0.162636	227.2	0.301326	12.2859	0.0162943	5.6607	0.00750755	0	9376	58119	20503	812774	1940890	819782
402	127.573	0.317346	77.2801	0.192239	0	0	69	0.171642	3.92506	0.00976384	22.0671	0.0548934	0	1802	279453	6687	317944	990717	1568892
802	165.897	0.206854	0	0	16.3751	0.0204178	505.7	0.630549	7.12057	0.00887851	32.8129	0.0409138	11315	199	33283	5237	6063	102037	79516
1452	568.755	0.391705	101.039	0.0695858	0	0	1430	0.984848	32.7721	0.0225703	30.3183	0.0208804	26330	9632	14020	14020	412410	378637	478771
1543	263.73	0.170921	277.866	0.180082	0.92358	0.000598561	0	0	4.18771	0.002714	24.8015	0.0160736	57187	134001	28389	27991	131386	158276	122956
646	82.1213	0.127123	132.267	0.204748	0	0	69	0.106811	20.5592	0.0318254	22.0671	0.0341597	23476	0	533050	217832	1825010	2461805	2022583
801	69.5256	0.0867985	118.892	0.14843	46.6114	0.0581916	53.5	0.0667915	10.2285	0.0127697	12.3768	0.0154517	15764	1911	26783	26843	155873	2408794	564214
1241	0	0	0	0	0	0	147.7	0.928931	2.29084	0.00184596	0	0	42533	2311	942703	90187	942476	2238166	1213170
1300	756.375	0.581827	257.533	0.198102	84.2528	0.0648098	992	0.763077	19.2751	0.014827	12.3288	0.0094837	453	17824	702287	48403	965326	1641674	967884
427	0	0	0	0	0	0	33.1	0.0775176	6.4056	0.0150014	1.87091	0.00438152	54912	96331	195040	195040	391760	2569102	619536
579	209.487	0.361809	220.215	0.380337	71.4918	0.123475	139	0.240069	2.42216	0.00418335	4.4614	0.00770535	192997	38745	182188	7399	181718	373579	281621
499	211.476	0.423799	211.487	0.423821	0	0	56.2	0.112625	4.76407	0.00954723	15.9747	0.0320134	29610	3704	7480	7460	7541	33116	249413
3240	105.738	0.0326352	1070.11	0.330281	221.902	0.0684883	1880.3	1.11524	103.161	0.0318397	44.1342	0.0136217	0	0	28810	11705	29443	233673	87632
426	62.9199	0.147699	10.2258	0.0240043	0	0	69.9	0.164085	8.79857	0.0206539	7.00392	0.0164411	9514	0	22628	22568	289857	176500	983185
676	0	0	277.416	0.410378	0	0	232.8	0.344379	5.99704	0.00887136	7.67552	0.0113543	19498	2239	53143	6456	6055	197575	1848
602	351.235	0.583447	389.414	0.646867	14.5384	0.0241502	0	0	10.9435	0.0181786	0	0	86340	172761	881195	103295	881442	17667156	1227675
718	9.15145	0.0127458	103.982	0.144822	0	0	295.5	0.41156	2.34191	0.00326171	7.24377	0.0100888	139	5742	21198	19038	22992	21752	8814
748	0	0	0	0	0	0	0	0	0	0	0	0	270386	0	136708	32267	182535	25505	285634
507	252.851	0.498721	433.001	0.854046	0	0	225.9	0.445562	5.16532	0.010188	15.351	0.0302782	30916	6694	163292	23320	1218912	2274391	2700332
1016	2693.04	2.65063	0	0	0	0	382	0.375984	33.6768	0.0331465	26.8643	0.0264413	6512	9507	179130	18176	170321	900467	190841
1540	365.026	0.23703	286.333	0.18593	0	0	383.9	0.249286	8.29517	0.00538647	19.0929	0.012398	14757	6005	75266	6676	64154	130858	63239
944	166.538	0.176417	28.7021	0.0304048	22.9958	0.0243599	840.4	0.890254	6.2378	0.00660784	6.66811	0.00706367	7873	1622	27009	26297	26610	423024	202971
480	105.738	0.220287	0	0	0	0	50.3	0.104792	8.46297	0.0176312	4.7972	0.00999417	0	859	35749	8897	13078	547650	4953
847	119.314	0.140867	85.1183	0.100494	98.7717	0.116614	6886.4	8.13034	14.0879	0.0166327	14.3916	0.0169913	2548	2009	113175	69120	574360	686996	571065
547	139.758	0.255499	0	0	110.951	0.202836	148.9	0.272212	1.02139	0.00186726	0	0	30429	7910	74546	11923	99511	1865068	124397
974	179.396	0.184184	439.185	0.450909	0	0	723.9	0.743224	4.81514	0.00494367	11.2254	0.0115251	3082	1704	86115	72079	71586	1238520	1816695
608	142.884	0.235006	255.765	0.420666	15.4469	0.025406	0	0	10.0972	0.0166072	5.94853	0.00978376	29657	4866	80082	34960	232367	75722	327007
1148	701.983	0.611483	701.881	0.611395	124.512	0.10846	906.6	0.789721	123.968	0.107986	87.7888	0.0764711	1096	6827	11656	10838	10826	282611	4627
458	105.738	0.230869	0	0	0	0	0	0	1.02139	0.00223012	13.4322	0.0293279	22977	1970	6660	6101	180338	101194	184838
1218	507.544	0.416703	336.823	0.276538	0	0	783.8	0.643514	10.4474	0.0085775	22.0671	0.0181175	2215	3598	765266	201298	539848	3407103	1022974
921	178.401	0.193703	305.114	0.331285	110.951	0.120468	410.5	0.445711	5.77087	0.00626587	42.6951	0.0463573	4614	12491	24772	17961	31003	134944	230823
360	0	0	0	0	0	0	461.6	1.28222	3.93966	0.0109435	9.83426	0.0273174	8254	5379	5165	2554	98541	149345	45715
511	0	0	157.545	0.308308	0	0	333.8	0.653229	3.59676	0.00703867	5.6607	0.0110777	128335	12423	34943	12643	34482	148202	39534
435	0	0	0	0	0	0	0	0	0	0	0	0	64850	10101	484494	262288	1874356	2511151	2071929
787	270.321	0.343483	130.769	0.166161	332.827	0.422905	41.5	0.0527319	17.3199	0.0220075	37.4182	0.0475453	32874	6815	88831	8711	45322	429149	109493
1387	171.291	0.123497	277.158	0.199826	221.692	0.159835	11709.9	8.44261	83.6083	0.06028	98.5825	0.0710761	18388	8491	15023	8403	14629	57103	28566
764	71.7424	0.0939037	635.205	0.831421	0	0	0	0	17.7139	0.0231857	29.3589	0.0384278	4139	15454	36293	36309	36460	158302	111394
502	34.02	0.067769	0	0	118.603	0.236261	724.5	1.44323	1.91146	0.00380769	28.8312	0.0574326	4308	739	27914	2036	27130	6861659	115766
453	64.5129	0.142413	184.734	0.407802	0	0	13.5	0.0298013	5.36231	0.0118373	14.3916	0.0317695	1773	5501	2305	0	35038	124969	574264
589	0	0	267.079	0.453446	38.8315	0.0659278	125.4	0.212903	8.20032	0.0139224	0	0	11321	10188	134573	102230	364841	641970	795040
1088	0	0	0	0	0	0	0	0	0	0	0	0	20695	0	874	94	42089	83884	7664
892	0	0	288.311	0.323219	0	0	326.7	0.417775	4.74947	0.00532452	14.3916	0.0161341	4583	0	80094	38492	78221	191526	505842
849	0	0	118.892	0.140038	0	0	1209.8	1.5066	8.30246	0.00977911	14.3916	0.0169512	0	2873	1447309	62226	1575088	1312953	1676771
642	890.04	1.38636	0	0	85.8586	0.133736	201.5	0.313863	14.2995	0.0222734	11.993	0.0186807	0	10857	150918	9934	150994	2523831	2680280
1065	0	0	0	0	0	0	368.2	0.79697	22.1788	0.0208252	6.71608	0.00630618	171852	133995	1154475	134136	915708	1552503	1113281
375	0	0	0	0	0	0	398.7	1.0632	0.299122	0.00079766	7.67552	0.0204681	13703	1559	35587	2427	168388	168422	1630929
453	0	0	0	0	0	0	0	0	0	0	0	0	16680	371473	118098	69630	117802	123838	1220930
437	105.738	0.241963	368.591	0.843457	142.323	0.325683	179.2	0.410069	2.75046	0.00629396	0	0	18920	73	48392	48372	74458	252735	86160
825	36.4253	0.0441519	118.892	0.144112	0	0	453.2	0.549333	6.98195	0.00846297	15.3031	0.0185492	0	7530	22935	17815	16468	16227	24397
1051	145.275	0.138225	118.892	0.113123	0	0	0	0	2.74317	0.00261006	16.5503	0.0157472	4204	3887	78339	15959	153020	75579	117550
1231	0	0	290.273	0.235802	124.259	0.100941	577.7	0.519514	7.29567	0.00592662	6.71608	0.00545579	3921	11347	27468	13619	502692	1039695	446956
753	0	0	0	0	28.3117	0.0375985	551.1	1.31527	6.17943	0.00820641	0	0	24981	11121	64819	11141	1695306	2124828	1815012
377	0	0	303.819	0.805887	0	0	204.9	0.543501	0.802522	0.00212871	0	0	3243	13943	23893	5573	51468	724479	124889
696	0	0	97.5881	0.140213	0	0	284.2	0.408333	6.391	0.00918247	6.71608	0.00964954	0	4093	19459	16183	40169	96000	373
532	152.485	0.286627	18.7425	0.0352303	0	0	88.1	0.165602	5.63226	0.0105869	6.71608	0.0126242	12191	2494	152124	13093	12995	397951	159613
465	0	0	0	0	0	0	0	0	0	0	0	0	44653	2140	21005	9880	10203	269515	146964
1769	639.539	0.361526	528.152	0.29856	348.579	0.197048	9869	5.57886	199.799	0.112945	254.156	0.143672	4498	7999	196562	62469	1265700	2388712	3020323
601	337.871	0.562181	89.2428	0.14849	19.1663	0.0318906	335.4	0.55807	10.0753	0.0167642	0.95944	0.00159641	0	14512	153072	20587	152936	89949	2800710
698	1306.56	1.87187	118.892	0.170333	0	0	232.1	0.418953	1.45913	0.00209045	0	0	0	38536	229282	215902	1290633	2604351	2280089
1057	105.738	0.100036	64.7665	0.0612739	68.8205	0.0651093	69.6	0.0658467	15.1969	0.0143774	33.2446	0.0314518	21417	1428	2757	2761	112142	579067	111354
436	196.126	0.449831	0	0	0	0	170.5	0.391055	6.09917	0.0139889	3.45398	0.00792198	6117	62320	614978	199534	658685	1175026	623315
469	88.0084	0.187651	176.14	0.375564	0	0	436	0.929638	10.4839	0.0223537	7.14783	0.0152406	12122	10125	204277	25362	259140	465418	524674
405	476.58	1.17674	378.813	0.93534	182.221	0.449929	780.4	1.92691	20.2309	0.0499528	13.72	0.0338765	0	705	38500	14575	40569	46203	113843
763	0	0	303.098	0.397245	60.949	0.0798808	42.2	0.055308	3.15173	0.0041307	13.4322	0.0176044	0	18717	180982	26002	214647	1286929	1198824
579	0	0	0	0	22.9554	0.0396466	261.7	0.451986	5.62495	0.00971495	0	0	889	11468	765255	226759	1050188	1029673	1167318
691	105.738	0.153022	713.4	1.03242	110.951	0.160566	69	0.0998553	12.337	0.0178538	13.4322	0.0194387	12424	5343	193823	68632	541394	824526	1314418
576	0	0	0	0	0	0	220	0.381944	3.35601	0.0058264	13.624	0.0236529	0	5621	252028	16075	295057	1282827	268168
714	0	0	62.8512	0.0880269	13.0081	0.0182186	12.7	0.0177871	9.20713	0.0128951	3.40601	0.00477033	0	10553	521275	5910	296852	226152	718262
440	59.6583	0.135587	103	0.234092	50.7078	0.115245	65.6	0.149091	6.12836	0.0139281	7.19581	0.0163541	43845	274	45504	3024	402964	63758	620631
478	0	0	237.792	0.497473	0	0	250.6	0.524268	2.77235	0.0057999	7.00391	0.0146525	43954	93536	5714567	23197	282700	22500528	6061047
810	15.7571	0.0194533	0	0	111.405	0.137537	163.2	0.274286	0	0	4.31748	0.00533022	12814	11462	342108	7883	342331	1464682	1554827
753	211.477	0.280845	0	0	0	0	0	0	10.8851	0.0144557	13.4322	0.0178382	12863	7888	7144	7124	6114	637857	959851
926	184.922	0.199699	201.538	0.217644	27.3978	0.0295872	385.1	0.415875	8.51404	0.00919443	19.4287	0.0209813	87	214	5337	5337	5517	13176	82094
1607	155.176	0.0965627	268.941	0.167356	140.02	0.087131	0	0	4.50872	0.00280568	34.8757	0.0217023	14021	13299	179303	36182	178762	2163060	213494
2003	0	0	0	0	0	0	0	0	0	0	0	0	18311	5486	453484	12946	1185384	1535045	1149242
771	0	0	0	0	0	0	162.1	0.210246	5.0486	0.00654812	22.0671	0.0286214	1441	10051	1074493	17853	1483638	1632285	1467057
620	39.3631	0.0634889	6.92795	0.0111741	0	0	54.1	0.0872581	10.0534	0.0162152	0	0	1068	677	31100	10572	30752	133303	35497
523	84.5903	0.161741	379.467	0.725558	0	0	262.2	0.501338	9.52813	0.0182182	0	0	0	6929	50309	38967	213664	128982	205265
441	87.1135	0.197536	0	0	15.8319	0.0359	23.9	0.171942	0.138618	0.000314326	1.87091	0.00424242	0	1658	6033	6013	5679	28311	730
586	68.7642	0.117345	0	0	3.98064	0.0067929	132.6	0.22628	3.62594	0.00618761	22.0671	0.0376572	16410	1204	10275	10295	25376	140077	263774
706	0	0	182.251	0.258146	283.982	0.40224	34	0.0481586	6.82145	0.00966211	7.67552	0.0108718	8345	54398	50272	752	50147	4436587	604388
412	0	0	0	0	0	0	145.5	0.60625	0.525288	0.00127497	0	0	1868	11876	1391230	480301	1390785	2352862	1801901
3894	1625.05	0.417321	1112	0.285567	454.007	0.116591	19259.9	4.94605	1173.54	0.301371	889.498	0.228428	0	3306	20823	4976	19458	174723	166
618	177.18	0.286699	87.58	0.141715	63.5177	0.102779	66.7	0.107929	4.34822	0.00703595	20.58	0.033301	12179	13608	355355	142912	499012	1340067	508407
638	0	0	179.227	0.28092	0	0	253.9	0.397962	4.50872	0.00706696	15.351	0.0240612	1785	3164	231329	12688	373844	32747	548538
1176	42.1774	0.0358651	237.785	0.202198	1.84716	0.00157071	191.9	0.16318	9.28008	0.00789123	26.6724	0.0226807	0	3731	5287	5307	71725	467926	7979
910	247.243	0.271695	346.977	0.381294	115.941	0.127408	1360.7	1.49527	11.2207	0.0123305	30.1264	0.033106	11311	12852	13935	875	12759	216778	10712
637	73.8306	0.115904	71.913	0.112893	0	0	282.3	0.443171	7.95957	0.0124954	26.7204	0.0419473	0	759	13478	11943	13187	118358	2064
1005	73.5342	0.0731684	0	0	140.742	0.140042	116.6	0.11602	2.25436	0.00224315	8.34713	0.0083056	98	891	1342	3671	100030	189785	107261
534	446.694	0.836505	111.687	0.209151	0	0	34.3	0.0642322	7.28108	0.013635	6.71608	0.0125769	11113	2541	8247	911	7606	453136	21455
627	91.9351	0.146627	105.521	0.168295	0	0	215.9	0.346549	3.06418	0.00488705	45.0937	0.0719198	0	8355	141606	11026	141149	842148	634476
1075	0	0	157.532	0.146542	0	0	69	0.064186	7.36861	0.00685452	8.3951	0.0078094	2177591	47451	2312069	2177824	184917	340103	212053
737	105.738	0.143471	379.461	0.514872	110.951	0.150544	285.4	0.387246	4.58168	0.00621666	15.3511	0.0208291	11139	378	34190	207	34327	1511040	381383
529	157.364	0.297474	230.269	0.435291	55.2379	0.104419	343.4	0.649149	2.94745	0.00557174	8.44307	0.0159604	7355	8057	51205	9269	10886	96701	136595
3845	317.215	0.0825006	1188.98	0.309229	2773.46	0.721316	609	0.500411	64.2019	0.0166975	33.9162	0.00882086	6079	17006	205919	43374	28652	603947	164725
1162	0	0	0	0	0	0	0	0	2.1887	0.00188356	0	0	173299	133077	812016	22016	811789	2107479	1082483
739	113.686	0.153837	262.535	0.355257	24.5217	0.0331823	348.7	0.471854	5.5447	0.00750298	14.3916	0.0194744	3959	3859	159522	54022	243896	583010	250550
4337	646.084	0.14897	648.818	0.149601	232.007	0.0534949	9072.9	3.03848	48.093	0.011089	81.5524	0.0188039	0	12918	81758	826	475690	1363706	362151
946	105.738	0.111774	118.892	0.125679	127.785	0.135079	32.8	0.0346723	5.41339	0.00572239	22.0671	0.0233268	21697	2033	1227363	81322	1158534	5395125	1231808
927	0	0	0	0	0	0	507.7	1.12075	3.06418	0.00330548	14.3916	0.0155249	3576	6087	95786	11604	95226	37126	134481
1087	87.8547	0.0808231	0	0	0	0	11.9	0.0109476	13.5772	0.0124906	29.215	0.0268767	3949	472	9052	9062	696771	415542	662795
502	0	0	0	0	0	0	4	0.013986	1.35699	0.00270318	0	0	566	3706	12228	12208	16715	230882	58979
607	0	0	0	0	85.7002	0.141186	203.3	0.334926	2.1887	0.00360576	15.1112	0.0248949	2494	11135	120778	119958	161247	2711873	2334528
611	0	0	0	0	42.4696	0.0695084	0	0	2.83801	0.00464487	3.31007	0.00541746	0	63051	436937	33697	251998	948162	476407
758	54.4464	0.071829	230.87	0.304578	0	0	14	0.0184697	7.83554	0.0103371	0	0	682	3736	35490	22659	34176	13345	30181
689	242.738	0.352305	132.771	0.1927	41.3197	0.0599706	0	0	6.21591	0.00902164	14.3916	0.0208877	26242	1746	2236938	50024	115179	7742632	2240791
1173	24.6766	0.0210372	0	0	0	0	259	0.220801	4.3774	0.0037318	14.3916	0.0122691	24613	76089	72428	6965	7008	237913	206637
558	250.093	0.448196	118.892	0.213069	110.186	0.197466	6.9	0.0123656	1.1819	0.0021181	0	0	0	11178	437291	18081	888998	4457020	909427
311	0	0	0	0	0	0	1.3	0.00443686	0	0	14.3916	0.0462753	2965	5952	194961	41402	2598022	2728512	2650757
2002	836.284	0.417724	891.479	0.445294	465.313	0.232424	8808.7	4.39995	153.369	0.0766081	164.832	0.0823336	387454	65022	12701	9741	21430	1527852	27528
586	0	0	31.422	0.0536212	19.3952	0.0330976	34.1	0.0618875	4.90268	0.00836635	6.71608	0.0114609	27471	9611	124647	2228	505493	225189	520856
418	0	0	0	0	0	0	0	0	8.2514	0.0197402	15.351	0.036725	4652	5173	465727	81355	546068	1580564	507443
689	0	0	118.892	0.172558	0	0	234.9	0.340929	4.18771	0.00607795	0	0	30508	17193	386609	49479	557353	328657	1110273
599	0	0	0	0	0	0	0	0	0	0	0	0	3651	4685	5485	5485	5112	259997	13889
419	0	0	118.892	0.283753	0	0	0	0	2.04279	0.00487539	7.67552	0.0183187	0	14199	1533344	407945	2061007	1877094	2049742
986	104.163	0.105641	163.06	0.165375	172.729	0.175181	2612.1	2.64919	47.772	0.0484503	79.3457	0.0804723	182099	967	5603	4023	139071	5267	2760473
1072	0	0	0	0	0	0	0	0	0	0	0	0	20194	2708	143086	10071	463132	1267839	864192
1036	0	0	560.566	0.541087	42.1907	0.0407246	239.6	0.231274	9.28008	0.00895761	0	0	41877	231144	198027	106696	120130	463281	241063
1117	88.5671	0.0792901	206.84	0.185175	0	0	153	0.154234	7.34673	0.0065772	6.71608	0.00601261	875	8233	74590	35706	288477	8145	376325
869	211.476	0.243356	0	0	0	0	88.1	0.101381	9.19253	0.0105783	26.5765	0.0305829	1738718	13896	1873196	1738951	353205	779182	486619
2551	0	0	0	0	0	0	993.9	1.27097	21.7411	0.00852258	38.3776	0.0150441	2330	33283	830296	25578	858291	1667004	1374509
965	0	0	0	0	0	0	0	0	0	0	0	0	2000	323	292282	1041	292049	1096756	693109
2646	1090.98	0.412313	1133.48	0.428375	344.952	0.130367	12193.5	4.60828	393.222	0.14861	194.383	0.0734628	2917	509898	504958	111485	473400	952029	603526
576	200.442	0.34799	237.811	0.412866	0	0	109.1	0.18941	5.93138	0.0102975	32.1413	0.0558008	78905	1407	310043	1165	310132	230824	324821
436	0	0	118.892	0.272689	0	0	10.6	0.0243119	11.7022	0.02684	50.0828	0.114869	17375	1433	22136	22156	22167	132766	121199
433	0	0	0	0	0	0	586.8	1.3552	3.356	0.00775059	1.58308	0.00365606	9981	6598	1245730	6839	1016817	3618643	1585849
636	95.6238	0.150352	117.902	0.18538	22.1902	0.0348903	48.8	0.0767296	5.3696	0.00844277	5.75664	0.00905132	32469	12490	361825	195646	361700	4748140	915941
899	0	0	0	0	0	0	42.3	0.330469	0	0	0	0	0	371	477	477	55548	232544	9283
621	105.738	0.17027	0	0	0	0	261.7	0.421417	5.49364	0.00884644	1.15133	0.00185399	1488	725	56008	13887	359893	108940	713456
650	422.953	0.650697	0	0	110.951	0.170694	199.3	0.306615	6.79956	0.0104609	21.1077	0.0324734	29023	50473	2591446	509026	2635153	3151494	2599783
769	0	0	280.39	0.364616	0	0	69	0.0897269	8.55052	0.011119	0	0	13406	5210	30191	6510	103412	103798	139752
729	59.7649	0.081982	0	0	0	0	42.2	0.0578875	7.14246	0.00979761	6.71608	0.00921273	402	5158	13874	2434	13634	466160	509004
993	105.738	0.106483	118.892	0.119731	0	0	217.9	0.219436	18.0422	0.0181694	22.0671	0.0222227	28416	6114	5460	5440	365899	34684	775958
745	211.476	0.28386	356.677	0.478761	315.229	0.423126	259.7	0.348591	19.815	0.0265974	29.7426	0.039923	1432	31302	224196	78199	1168493	4914327	3719476
600	105.738	0.17623	21.7976	0.0363294	0	0	59.5	0.0991667	10.7903	0.0179838	23.1225	0.0385375	9009	14473	1017265	35249	1544928	1361015	1533663
1026	192.115	0.187247	234.221	0.228285	0	0	1183.5	1.15351	8.7548	0.00853294	6.14042	0.00598481	1179	1418	6039	4719	5417	5233	248639
967	105.738	0.109346	0	0	62.1539	0.064275	457.3	0.472906	12.0378	0.0124487	15.1592	0.0156765	116647	353719	289280	20460	229735	934852	1157149
617	126.802	0.205514	118.892	0.192694	0	0	260.6	0.422366	15.7441	0.0255171	24.8015	0.040197	5252	6066	9619	6336	9116	226778	40397
1593	0	0	0	0	0	0	0	0	0	0	0	0	393184	189125	249977	189217	311952	1085862	957295
493	32.1811	0.0652761	201.137	0.407987	0	0	177.9	0.360852	1.88228	0.00381801	4.22154	0.00856295	1558	9072	22318	10453	160758	133159	71835
579	1453.01	2.50952	126.451	0.218395	52.2506	0.0902429	324	0.559585	10.0097	0.0172878	4.98909	0.00861674	0	7228	10069	4363	9424	103157	25056
616	0	0	0	0	0	0	0	0	0	0	0	0	89943	49721	895918	43402	895691	2191381	1166385
275	0	0	0	0	0	0	12.6	0.0458182	0	0	10.218	0.0371565	0	4554	55018	54598	54472	5877247	6050172
394	0	0	228.155	0.579074	0	0	21.3	0.0540609	4.58897	0.0116471	1.00741	0.00255688	20407	17470	56890	23926	73603	327479	46151
473	0	0	0	0	0	0	0	0	0	0	0	0	0	936353	1380824	911304	1379610	1710511	1388360
435	177.457	0.407946	237.796	0.546658	0	0	65.3	0.150115	9.01015	0.020713	8.34713	0.0191888	36228	4611	495780	127097	1044196	1614253	1036430
